datetime,season,holiday,workingday,weather,temp,humidity,windspeed,casual,registered,rented_bikes_count,Profit
11/4/2011 2:00,Winter,0.0,1.0,Mist,20.0,76.0,0.0,2,8,10,68.62876712
11/4/2011 3:00,Winter,0.0,1.0,Clear,16.0,87.0,13.0,1,7,8,47.12876712
11/4/2011 4:00,Winter,0.0,,Mist,16.0,87.0,6.0,1,6,7,42.82876712
11/4/2011 5:00,Winter,0.0,1.0,Mist,20.0,62.0,0.0,0,23,23,98.72876712
11/4/2011 6:00,Winter,0.0,1.0,Mist,16.0,87.0,6.0,2,64,66,309.4287671
11/4/2011 7:00,Winter,0.0,1.0,Mist,16.0,62.0,15.0,10,235,245,1182.328767
11/4/2011 8:00,Winter,0.0,1.0,Mist,16.0,87.0,13.0,8,387,395,1801.528767
11/4/2011 9:00,Winter,0.0,1.0,Mist,20.0,71.0,13.0,15,239,254,1285.528767
11/4/2011 10:00,Winter,0.0,1.0,Mist,17.0,62.0,13.0,19,115,134,821.1287671
11/4/2011 11:00,Winter,0.0,1.0,Mist,20.0,67.0,13.0,34,128,162,1135.028767
11/4/2011 12:00,Winter,0.0,1.0,Clear,20.0,55.0,33.0,44,153,197,1414.528767
11/4/2011 13:00,Winter,0.0,1.0,Clear,20.0,51.0,13.0,33,161,194,1259.728767
11/4/2011 14:00,Winter,0.0,,Clear,18.0,47.0,20.0,54,147,201,1560.728767
11/4/2011 15:00,Winter,0.0,,Clear,19.0,44.0,13.0,45,192,237,1599.428767
11/4/2011 16:00,Winter,,1.0,Clear,20.0,62.0,13.0,53,237,290,1930.528767
11/4/2011 17:00,Winter,0.0,,Clear,20.0,62.0,24.0,42,438,480,2605.628767
11/4/2011 18:00,Winter,0.0,1.0,Clear,17.0,32.0,13.0,35,339,374,2059.528767
11/4/2011 19:00,Winter,,1.0,Clear,20.0,37.0,13.0,14,182,196,1023.228767
11/4/2011 20:00,Winter,0.0,1.0,Clear,15.0,43.0,19.0,15,171,186,993.1287671
11/4/2011 21:00,Winter,0.0,,Clear,14.0,62.0,17.0,8,115,123,631.9287671
11/4/2011 22:00,Winter,0.0,1.0,Clear,14.0,46.0,22.0,6,109,115,571.7287671
11/4/2011 23:00,Winter,0.0,1.0,Clear,20.0,49.0,13.0,17,72,89,601.8287671
11/5/2011 0:00,Winter,0.0,0.0,Clear,13.0,45.0,13.0,4,48,52,275.0287671
11/5/2011 1:00,Winter,0.0,,Clear,13.0,45.0,13.0,5,57,62,330.9287671
11/5/2011 2:00,Winter,0.0,0.0,Clear,20.0,52.0,13.0,7,24,31,223.4287671
11/5/2011 3:00,Winter,,0.0,Clear,12.0,52.0,13.0,0,8,8,34.22876712
11/5/2011 4:00,Winter,0.0,0.0,Clear,11.0,56.0,13.0,3,5,8,72.92876712
11/5/2011 5:00,Winter,0.0,0.0,Clear,11.0,60.0,22.0,0,2,2,8.428767123
11/5/2011 6:00,Winter,0.0,0.0,Clear,11.0,60.0,17.0,3,20,23,137.4287671
11/5/2011 7:00,Winter,0.0,0.0,Clear,11.0,60.0,13.0,3,31,34,184.7287671
11/5/2011 8:00,Winter,0.0,0.0,Clear,11.0,56.0,22.0,4,80,84,412.6287671
11/5/2011 9:00,Winter,0.0,0.0,Clear,12.0,62.0,20.0,30,111,141,993.1287671
11/5/2011 10:00,Winter,0.0,0.0,Clear,13.0,53.0,17.0,56,171,227,1698.328767
11/5/2011 11:00,Winter,0.0,0.0,Clear,20.0,62.0,7.0,69,169,238,1913.328767
11/5/2011 12:00,Winter,0.0,0.0,Clear,20.0,46.0,11.0,137,235,372,3366.728767
11/5/2011 13:00,Winter,0.0,0.0,Clear,20.0,62.0,7.0,148,207,355,3435.528767
11/5/2011 14:00,Winter,0.0,0.0,Clear,17.0,35.0,13.0,159,227,386,3710.728767
11/5/2011 15:00,Winter,0.0,0.0,Clear,16.0,37.0,13.0,141,202,343,3293.628767
11/5/2011 16:00,Winter,0.0,0.0,Clear,16.0,62.0,15.0,128,207,335,3091.528767
11/5/2011 17:00,Winter,0.0,0.0,Clear,16.0,62.0,13.0,100,234,334,2726.028767
11/5/2011 18:00,Winter,,0.0,Clear,20.0,62.0,13.0,52,185,237,1689.728767
11/5/2011 19:00,Winter,0.0,0.0,Clear,20.0,53.0,0.0,45,159,204,1457.528767
11/5/2011 20:00,Winter,0.0,0.0,Clear,13.0,66.0,13.0,29,136,165,1083.428767
11/5/2011 21:00,Winter,0.0,,Clear,13.0,66.0,0.0,19,99,118,752.3287671
11/5/2011 22:00,Winter,0.0,0.0,Clear,12.0,65.0,0.0,10,72,82,481.4287671
11/5/2011 23:00,Winter,0.0,0.0,Clear,20.0,70.0,0.0,4,81,85,416.9287671
11/6/2011 0:00,Winter,0.0,0.0,Clear,20.0,75.0,13.0,10,65,75,451.3287671
11/6/2011 1:00,Winter,0.0,0.0,Clear,11.0,62.0,13.0,11,104,115,636.2287671
11/6/2011 2:00,Winter,0.0,0.0,Clear,20.0,81.0,0.0,6,23,29,201.9287671
11/6/2011 3:00,Winter,0.0,0.0,Clear,10.0,87.0,13.0,5,4,9,103.0287671
11/6/2011 4:00,Winter,0.0,0.0,Clear,20.0,62.0,13.0,0,6,6,25.62876712
11/6/2011 5:00,Winter,0.0,0.0,Clear,10.0,62.0,13.0,0,5,5,21.32876712
11/6/2011 6:00,Winter,0.0,0.0,Clear,20.0,81.0,6.0,5,11,16,133.1287671
11/6/2011 7:00,Winter,0.0,0.0,Clear,11.0,62.0,7.0,4,24,28,171.8287671
11/6/2011 8:00,Winter,0.0,0.0,Mist,20.0,62.0,13.0,19,71,90,631.9287671
11/6/2011 9:00,Winter,0.0,0.0,Mist,12.0,75.0,13.0,36,134,170,1195.228767
11/6/2011 10:00,Winter,0.0,0.0,Clear,15.0,66.0,6.0,76,186,262,2106.828767
11/6/2011 11:00,Winter,0.0,0.0,Clear,17.0,58.0,6.0,104,216,320,2717.428767
11/6/2011 12:00,Winter,0.0,,Clear,18.0,54.0,13.0,120,226,346,3035.628767
11/6/2011 13:00,Winter,0.0,,Clear,19.0,51.0,13.0,105,209,314,2704.528767
11/6/2011 14:00,Winter,0.0,0.0,Clear,20.0,55.0,13.0,101,219,320,2678.728767
11/6/2011 15:00,Winter,0.0,0.0,Clear,20.0,51.0,13.0,96,210,306,2554.028767
11/6/2011 16:00,Winter,0.0,0.0,Clear,20.0,55.0,15.0,84,263,347,2575.528767
11/6/2011 17:00,Winter,0.0,0.0,Clear,20.0,62.0,11.0,71,185,256,2016.528767
11/6/2011 18:00,Winter,0.0,0.0,Clear,17.0,71.0,7.0,39,146,185,1298.428767
11/6/2011 19:00,Winter,0.0,0.0,Clear,16.0,76.0,13.0,21,130,151,920.0287671
11/6/2011 20:00,Winter,0.0,0.0,Clear,20.0,62.0,7.0,16,100,116,705.0287671
11/6/2011 21:00,Winter,0.0,0.0,Clear,15.0,81.0,13.0,11,77,88,520.1287671
11/6/2011 22:00,Winter,0.0,0.0,Clear,15.0,62.0,0.0,5,40,45,257.8287671
11/6/2011 23:00,Winter,0.0,0.0,Clear,14.0,87.0,6.0,7,43,50,305.1287671
11/7/2011 0:00,Winter,0.0,1.0,Clear,14.0,62.0,0.0,1,14,15,77.22876712
11/7/2011 1:00,Winter,0.0,1.0,Clear,20.0,62.0,0.0,2,6,8,60.02876712
11/7/2011 2:00,Winter,0.0,1.0,Clear,13.0,93.0,13.0,0,2,2,8.428767123
11/7/2011 3:00,Winter,0.0,1.0,Clear,13.0,62.0,0.0,0,3,3,12.72876712
11/7/2011 4:00,Winter,0.0,,Clear,20.0,93.0,0.0,2,4,6,51.42876712
11/7/2011 5:00,Winter,0.0,1.0,Clear,20.0,62.0,0.0,1,25,26,124.5287671
11/7/2011 6:00,Winter,0.0,1.0,Mist,20.0,93.0,0.0,2,97,99,451.3287671
11/7/2011 7:00,Winter,0.0,1.0,Clear,11.0,93.0,13.0,6,305,311,1414.528767
11/7/2011 8:00,Winter,,1.0,Mist,12.0,62.0,13.0,13,397,410,1930.528767
11/7/2011 9:00,Winter,0.0,1.0,Mist,14.0,100.0,9.0,18,156,174,980.2287671
11/7/2011 10:00,Winter,0.0,,Clear,15.0,93.0,9.0,28,95,123,889.9287671
11/7/2011 11:00,Winter,0.0,1.0,Clear,17.0,77.0,7.0,28,100,128,911.4287671
11/7/2011 12:00,Winter,0.0,1.0,Clear,20.0,67.0,0.0,21,158,179,1040.428767
11/7/2011 13:00,Winter,0.0,1.0,Clear,22.0,49.0,13.0,32,157,189,1225.328767
11/7/2011 14:00,Winter,0.0,1.0,Clear,23.0,37.0,11.0,30,115,145,1010.328767
11/7/2011 15:00,Winter,0.0,1.0,Clear,23.0,37.0,7.0,38,132,170,1221.028767
11/7/2011 16:00,Winter,0.0,,Clear,21.0,45.0,0.0,40,255,295,1784.328767
11/7/2011 17:00,Winter,0.0,,Clear,20.0,45.0,13.0,39,489,528,2773.328767
11/7/2011 18:00,Winter,0.0,1.0,Clear,19.0,62.0,7.0,18,407,425,2059.528767
11/7/2011 19:00,Winter,0.0,1.0,Clear,19.0,59.0,13.0,20,280,300,1547.828767
11/7/2011 20:00,Winter,0.0,1.0,Clear,16.0,71.0,13.0,17,187,204,1096.328767
11/7/2011 21:00,Winter,0.0,1.0,Clear,16.0,82.0,7.0,10,129,139,726.5287671
11/7/2011 22:00,Winter,0.0,,Clear,15.0,62.0,13.0,6,102,108,541.6287671
11/7/2011 23:00,Winter,0.0,1.0,Clear,15.0,87.0,6.0,1,47,48,219.1287671
11/8/2011 0:00,Winter,0.0,,Clear,20.0,87.0,13.0,0,18,18,77.22876712
11/8/2011 1:00,Winter,0.0,1.0,Clear,13.0,93.0,13.0,3,8,11,85.82876712
11/8/2011 2:00,Winter,0.0,1.0,Clear,13.0,87.0,0.0,0,1,1,4.128767123
11/8/2011 3:00,Winter,,1.0,Clear,13.0,87.0,13.0,0,3,3,12.72876712
11/8/2011 4:00,Winter,0.0,1.0,Clear,12.0,87.0,13.0,0,4,4,17.02876712
11/8/2011 5:00,Winter,0.0,1.0,Clear,12.0,87.0,13.0,1,17,18,90.12876712
11/8/2011 6:00,Winter,0.0,1.0,Clear,12.0,62.0,0.0,3,96,99,464.2287671
11/8/2011 7:00,Winter,0.0,,Clear,12.0,62.0,7.0,7,316,323,1479.028767
11/8/2011 8:00,Winter,0.0,1.0,Clear,13.0,93.0,7.0,11,455,466,2145.528767
11/8/2011 9:00,Winter,0.0,1.0,Clear,20.0,87.0,0.0,14,177,191,1001.728767
11/8/2011 10:00,Winter,0.0,1.0,Clear,17.0,71.0,13.0,25,104,129,877.0287671
11/8/2011 11:00,Winter,0.0,1.0,Clear,19.0,63.0,9.0,21,126,147,902.8287671
11/8/2011 12:00,Winter,0.0,1.0,Clear,21.0,52.0,13.0,28,175,203,1233.928767
11/8/2011 13:00,Winter,0.0,1.0,Clear,22.0,49.0,11.0,31,165,196,1242.528767
11/8/2011 14:00,Winter,0.0,1.0,Clear,23.0,46.0,13.0,32,129,161,1104.928767
11/8/2011 15:00,Winter,0.0,1.0,Clear,24.0,46.0,13.0,33,155,188,1233.928767
11/8/2011 16:00,Winter,0.0,1.0,Clear,23.0,62.0,9.0,39,250,289,1745.628767
11/8/2011 17:00,Winter,0.0,1.0,Clear,21.0,43.0,11.0,40,459,499,2661.528767
11/8/2011 18:00,Winter,0.0,1.0,Clear,20.0,55.0,9.0,30,432,462,2373.428767
11/8/2011 19:00,Winter,0.0,1.0,Clear,19.0,59.0,0.0,14,264,278,1375.828767
11/8/2011 20:00,Winter,0.0,1.0,Clear,16.0,62.0,0.0,12,169,181,932.9287671
11/8/2011 21:00,Winter,0.0,1.0,Clear,16.0,76.0,0.0,16,166,182,988.8287671
11/8/2011 22:00,Winter,0.0,,Clear,20.0,62.0,13.0,13,95,108,631.9287671
11/8/2011 23:00,Winter,0.0,,Clear,20.0,81.0,0.0,3,45,48,244.9287671
11/9/2011 0:00,Winter,0.0,1.0,Clear,15.0,87.0,13.0,0,13,13,55.72876712
11/9/2011 1:00,Winter,0.0,,Clear,20.0,87.0,0.0,0,10,10,42.82876712
11/9/2011 2:00,Winter,0.0,1.0,Clear,13.0,93.0,0.0,0,5,5,21.32876712
11/9/2011 3:00,Winter,0.0,,Clear,13.0,93.0,0.0,0,4,4,17.02876712
11/9/2011 4:00,Winter,0.0,1.0,Clear,13.0,87.0,0.0,0,4,4,17.02876712
11/9/2011 5:00,Winter,0.0,1.0,Clear,20.0,87.0,0.0,0,28,28,120.2287671
11/9/2011 6:00,Winter,0.0,1.0,Clear,20.0,87.0,0.0,0,98,98,421.2287671
11/9/2011 7:00,Winter,0.0,1.0,Clear,12.0,62.0,0.0,0,300,300,1289.828767
11/9/2011 8:00,Winter,0.0,1.0,Clear,13.0,93.0,0.0,19,437,456,2205.728767
11/9/2011 9:00,Winter,0.0,1.0,Clear,14.0,93.0,13.0,22,197,219,1225.328767
11/9/2011 10:00,Winter,0.0,1.0,Clear,16.0,62.0,13.0,16,89,105,657.7287671
11/9/2011 11:00,Winter,0.0,1.0,Clear,19.0,67.0,11.0,21,131,152,924.3287671
11/9/2011 12:00,Winter,0.0,1.0,Clear,20.0,51.0,11.0,24,156,180,1083.428767
11/9/2011 13:00,Winter,0.0,,Clear,20.0,51.0,11.0,31,136,167,1117.828767
11/9/2011 14:00,Winter,0.0,1.0,Clear,21.0,48.0,13.0,26,153,179,1104.928767
11/9/2011 15:00,Winter,0.0,1.0,Clear,21.0,62.0,13.0,21,130,151,920.0287671
11/9/2011 16:00,Winter,0.0,1.0,Clear,21.0,62.0,13.0,24,257,281,1517.728767
11/9/2011 17:00,Winter,0.0,1.0,Clear,19.0,63.0,7.0,27,458,485,2433.628767
11/9/2011 18:00,Winter,0.0,1.0,Clear,18.0,67.0,7.0,21,387,408,2025.128767
11/9/2011 19:00,Winter,0.0,1.0,Clear,18.0,72.0,7.0,12,292,304,1461.828767
11/9/2011 20:00,Winter,0.0,1.0,Clear,18.0,77.0,0.0,18,201,219,1173.728767
11/9/2011 21:00,Winter,0.0,1.0,Clear,16.0,62.0,0.0,9,152,161,808.2287671
11/9/2011 22:00,Winter,0.0,1.0,Clear,16.0,87.0,13.0,9,105,114,606.1287671
11/9/2011 23:00,Winter,0.0,,Clear,20.0,62.0,0.0,5,61,66,348.1287671
11/10/2011 0:00,Winter,0.0,1.0,Clear,16.0,87.0,0.0,0,24,24,103.0287671
11/10/2011 1:00,Winter,0.0,1.0,Mist,16.0,87.0,13.0,1,10,11,60.02876712
11/10/2011 2:00,Winter,0.0,1.0,Mist,16.0,94.0,13.0,0,5,5,21.32876712
11/10/2011 3:00,Winter,0.0,1.0,Clear,16.0,94.0,6.0,0,11,11,47.12876712
11/10/2011 4:00,Winter,0.0,1.0,Clear,20.0,62.0,13.0,1,2,3,25.62876712
11/10/2011 5:00,Winter,,1.0,Mist,20.0,100.0,9.0,1,22,23,111.6287671
11/10/2011 6:00,Winter,0.0,,Clear,20.0,100.0,9.0,4,110,114,541.6287671
11/10/2011 7:00,Winter,0.0,1.0,Mist,16.0,94.0,13.0,6,266,272,1246.828767
11/10/2011 8:00,Winter,,1.0,Mist,16.0,94.0,6.0,18,418,436,2106.828767
11/10/2011 9:00,Winter,0.0,1.0,Mist,20.0,94.0,13.0,23,188,211,1203.828767
11/10/2011 10:00,Winter,0.0,1.0,Mist,20.0,62.0,13.0,17,100,117,722.2287671
11/10/2011 11:00,Winter,0.0,1.0,Clear,20.0,67.0,13.0,9,99,108,580.3287671
11/10/2011 12:00,Winter,0.0,1.0,Clear,20.0,67.0,13.0,18,149,167,950.1287671
11/10/2011 13:00,Winter,0.0,1.0,Rainy,15.0,81.0,13.0,9,87,96,528.7287671
11/10/2011 14:00,Winter,0.0,1.0,Rainy,20.0,62.0,13.0,6,58,64,352.4287671
11/10/2011 15:00,Winter,0.0,1.0,Rainy,15.0,81.0,13.0,5,57,62,330.9287671
11/10/2011 16:00,Winter,0.0,1.0,Rainy,20.0,62.0,15.0,6,67,73,391.1287671
11/10/2011 17:00,Winter,0.0,1.0,Rainy,15.0,81.0,13.0,9,168,177,877.0287671
11/10/2011 18:00,Winter,0.0,1.0,Mist,15.0,81.0,11.0,10,263,273,1302.728767
11/10/2011 19:00,Winter,0.0,1.0,Mist,20.0,62.0,15.0,19,192,211,1152.228767
11/10/2011 20:00,Winter,,1.0,Mist,15.0,62.0,19.0,8,160,168,825.4287671
11/10/2011 21:00,Winter,0.0,1.0,Clear,15.0,57.0,13.0,6,130,136,662.0287671
11/10/2011 22:00,Winter,0.0,1.0,Clear,15.0,62.0,19.0,5,84,89,447.0287671
11/10/2011 23:00,Winter,0.0,1.0,Clear,20.0,57.0,11.0,9,73,82,468.5287671
11/11/2011 0:00,Winter,1.0,0.0,Clear,14.0,53.0,17.0,10,56,66,412.6287671
11/11/2011 1:00,Winter,1.0,,Clear,13.0,57.0,22.0,3,16,19,120.2287671
11/11/2011 2:00,Winter,1.0,,Clear,13.0,57.0,19.0,1,10,11,60.02876712
11/11/2011 3:00,Winter,1.0,0.0,Clear,12.0,61.0,13.0,0,6,6,25.62876712
11/11/2011 4:00,Winter,1.0,0.0,Clear,20.0,61.0,13.0,0,8,8,34.22876712
11/11/2011 5:00,Winter,1.0,0.0,Clear,20.0,49.0,13.0,0,13,13,55.72876712
11/11/2011 6:00,Winter,1.0,0.0,Clear,11.0,45.0,22.0,0,46,46,197.6287671
11/11/2011 7:00,Winter,1.0,0.0,Clear,20.0,62.0,17.0,5,116,121,584.6287671
11/11/2011 8:00,Winter,1.0,0.0,Clear,20.0,42.0,24.0,9,249,258,1225.328767
11/11/2011 9:00,Winter,1.0,0.0,Clear,13.0,45.0,30.0,15,186,201,1057.628767
11/11/2011 10:00,Winter,1.0,,Clear,13.0,42.0,13.0,38,162,200,1350.028767
11/11/2011 11:00,Winter,1.0,0.0,Clear,14.0,42.0,13.0,20,150,170,988.8287671
11/11/2011 12:00,Winter,1.0,0.0,Clear,20.0,42.0,31.0,41,198,239,1556.428767
11/11/2011 13:00,Winter,1.0,0.0,Clear,20.0,62.0,13.0,57,179,236,1749.928767
11/11/2011 14:00,Winter,1.0,0.0,Clear,20.0,62.0,31.0,64,183,247,1887.528767
11/11/2011 15:00,Winter,1.0,0.0,Clear,15.0,62.0,28.0,29,187,216,1302.728767
11/11/2011 16:00,Winter,1.0,0.0,Clear,15.0,34.0,13.0,49,189,238,1655.328767
11/11/2011 17:00,Winter,1.0,0.0,Clear,14.0,62.0,22.0,24,286,310,1642.428767
11/11/2011 18:00,Winter,1.0,0.0,Clear,14.0,39.0,17.0,23,185,208,1190.928767
11/11/2011 19:00,Winter,1.0,0.0,Clear,13.0,39.0,13.0,17,182,199,1074.828767
11/11/2011 20:00,Winter,,0.0,Clear,13.0,39.0,13.0,12,97,109,623.3287671
11/11/2011 21:00,Winter,1.0,0.0,Clear,20.0,45.0,13.0,4,79,83,408.3287671
11/11/2011 22:00,Winter,1.0,0.0,Clear,13.0,39.0,13.0,13,78,91,558.8287671
11/11/2011 23:00,Winter,1.0,0.0,Clear,12.0,45.0,6.0,6,67,73,391.1287671
11/12/2011 0:00,Winter,0.0,0.0,Clear,10.0,60.0,9.0,12,52,64,429.8287671
11/12/2011 1:00,Winter,0.0,0.0,Clear,10.0,60.0,9.0,9,45,54,348.1287671
11/12/2011 2:00,Winter,0.0,,Clear,20.0,62.0,6.0,7,39,46,287.9287671
11/12/2011 3:00,Winter,0.0,0.0,Clear,10.0,70.0,9.0,4,13,17,124.5287671
11/12/2011 4:00,Winter,0.0,0.0,Clear,8.0,80.0,9.0,0,7,7,29.92876712
11/12/2011 5:00,Winter,0.0,0.0,Clear,20.0,62.0,13.0,1,3,4,29.92876712
11/12/2011 6:00,Winter,0.0,0.0,Clear,20.0,75.0,13.0,0,7,7,29.92876712
11/12/2011 7:00,Winter,0.0,,Clear,9.0,75.0,13.0,3,24,27,154.6287671
11/12/2011 8:00,Winter,0.0,0.0,Clear,11.0,70.0,13.0,14,87,101,614.7287671
11/12/2011 9:00,Winter,0.0,0.0,Clear,20.0,61.0,13.0,18,142,160,920.0287671
11/12/2011 10:00,Winter,0.0,,Clear,14.0,61.0,19.0,62,170,232,1797.228767
11/12/2011 11:00,Winter,0.0,,Clear,16.0,54.0,19.0,102,213,315,2670.128767
11/12/2011 12:00,Winter,0.0,0.0,Clear,20.0,44.0,13.0,142,224,366,3405.428767
11/12/2011 13:00,Winter,0.0,0.0,Clear,20.0,36.0,19.0,128,225,353,3168.928767
11/12/2011 14:00,Winter,0.0,,Clear,20.0,62.0,13.0,191,244,435,4334.228767
11/12/2011 15:00,Winter,0.0,,Clear,21.0,29.0,19.0,165,221,386,3788.128767
11/12/2011 16:00,Winter,0.0,0.0,Clear,21.0,32.0,17.0,137,224,361,3319.428767
11/12/2011 17:00,Winter,0.0,0.0,Clear,20.0,62.0,17.0,92,193,285,2412.128767
11/12/2011 18:00,Winter,0.0,0.0,Clear,17.0,58.0,13.0,53,150,203,1556.428767
11/12/2011 19:00,Winter,0.0,0.0,Clear,17.0,50.0,17.0,32,139,171,1147.928767
11/12/2011 20:00,Winter,0.0,0.0,Clear,20.0,50.0,19.0,31,101,132,967.3287671
11/12/2011 21:00,Winter,0.0,0.0,Clear,17.0,47.0,13.0,19,103,122,769.5287671
11/12/2011 22:00,Winter,0.0,0.0,Clear,17.0,62.0,13.0,30,88,118,894.2287671
11/12/2011 23:00,Winter,0.0,,Clear,16.0,62.0,11.0,23,78,101,730.8287671
11/13/2011 0:00,Winter,0.0,0.0,Clear,16.0,58.0,13.0,12,61,73,468.5287671
11/13/2011 1:00,Winter,0.0,0.0,Mist,20.0,62.0,13.0,13,58,71,472.8287671
11/13/2011 2:00,Winter,0.0,0.0,Clear,15.0,57.0,7.0,9,48,57,361.0287671
11/13/2011 3:00,Winter,0.0,0.0,Mist,15.0,62.0,9.0,8,20,28,223.4287671
11/13/2011 4:00,Winter,0.0,0.0,Mist,15.0,62.0,13.0,1,5,6,38.52876712
11/13/2011 5:00,Winter,0.0,0.0,Clear,14.0,62.0,11.0,2,3,5,47.12876712
11/13/2011 6:00,Winter,0.0,0.0,Clear,14.0,62.0,9.0,5,18,23,163.2287671
11/13/2011 7:00,Winter,0.0,0.0,Clear,14.0,62.0,15.0,13,30,43,352.4287671
11/13/2011 8:00,Winter,0.0,0.0,Clear,14.0,66.0,13.0,24,55,79,649.1287671
11/13/2011 9:00,Winter,,0.0,Clear,16.0,54.0,13.0,38,97,135,1070.528767
11/13/2011 10:00,Winter,0.0,0.0,Clear,18.0,44.0,22.0,63,178,241,1848.828767
11/13/2011 11:00,Winter,0.0,0.0,Clear,19.0,40.0,13.0,108,187,295,2661.528767
11/13/2011 12:00,Winter,0.0,0.0,Mist,20.0,29.0,28.0,112,242,354,2966.828767
11/13/2011 13:00,Winter,0.0,0.0,Clear,20.0,62.0,28.0,105,234,339,2812.028767
11/13/2011 14:00,Winter,0.0,0.0,Mist,20.0,28.0,33.0,108,263,371,2988.328767
11/13/2011 15:00,Winter,0.0,0.0,Mist,20.0,62.0,13.0,89,221,310,2480.928767
11/13/2011 16:00,Winter,0.0,0.0,Mist,20.0,28.0,26.0,93,226,319,2571.228767
11/13/2011 17:00,Winter,0.0,,Clear,21.0,27.0,22.0,44,187,231,1560.728767
11/13/2011 18:00,Winter,0.0,0.0,Clear,20.0,27.0,13.0,35,155,190,1268.328767
11/13/2011 19:00,Winter,,0.0,Clear,20.0,62.0,24.0,36,121,157,1139.328767
11/13/2011 20:00,Winter,,,Clear,20.0,31.0,13.0,24,115,139,907.1287671
11/13/2011 21:00,Winter,0.0,0.0,Clear,20.0,36.0,17.0,19,76,95,653.4287671
11/13/2011 22:00,Winter,0.0,0.0,Clear,20.0,41.0,26.0,25,64,89,705.0287671
11/13/2011 23:00,Winter,,,Clear,19.0,51.0,13.0,18,49,67,520.1287671
11/14/2011 0:00,Winter,0.0,1.0,Clear,19.0,59.0,19.0,8,22,30,232.0287671
11/14/2011 1:00,Winter,0.0,1.0,Clear,20.0,63.0,20.0,5,6,11,111.6287671
11/14/2011 2:00,Winter,0.0,1.0,Clear,19.0,63.0,24.0,7,10,17,163.2287671
11/14/2011 3:00,Winter,0.0,1.0,Clear,20.0,67.0,13.0,4,3,7,81.52876712
11/14/2011 4:00,Winter,0.0,1.0,Clear,18.0,62.0,13.0,0,5,5,21.32876712
11/14/2011 5:00,Winter,0.0,,Clear,20.0,62.0,13.0,0,19,19,81.52876712
11/14/2011 6:00,Winter,0.0,1.0,Clear,18.0,72.0,15.0,10,104,114,619.0287671
11/14/2011 7:00,Winter,0.0,1.0,Clear,18.0,72.0,17.0,11,311,322,1526.328767
11/14/2011 8:00,Winter,0.0,1.0,Mist,19.0,62.0,13.0,27,425,452,2291.728767
11/14/2011 9:00,Winter,0.0,,Mist,20.0,62.0,13.0,29,204,233,1375.828767
11/14/2011 10:00,Winter,0.0,1.0,Mist,20.0,63.0,19.0,26,85,111,812.5287671
11/14/2011 11:00,Winter,0.0,,Mist,22.0,60.0,19.0,22,106,128,834.0287671
11/14/2011 12:00,Winter,0.0,1.0,Clear,20.0,56.0,13.0,36,166,202,1332.828767
11/14/2011 13:00,Winter,0.0,1.0,Clear,25.0,62.0,13.0,50,153,203,1517.728767
11/14/2011 14:00,Winter,0.0,1.0,Clear,25.0,46.0,30.0,47,138,185,1401.628767
11/14/2011 15:00,Winter,,,Clear,20.0,44.0,22.0,53,142,195,1522.028767
11/14/2011 16:00,Winter,,1.0,Clear,25.0,62.0,28.0,51,264,315,2012.228767
11/14/2011 17:00,Winter,0.0,,Clear,25.0,46.0,17.0,55,464,519,2941.028767
11/14/2011 18:00,Winter,0.0,,Clear,23.0,56.0,19.0,29,460,489,2476.628767
11/14/2011 19:00,Winter,0.0,1.0,Clear,25.0,62.0,20.0,28,274,302,1659.628767
11/14/2011 20:00,Winter,0.0,1.0,Clear,20.0,53.0,24.0,30,210,240,1418.828767
11/14/2011 21:00,Winter,0.0,1.0,Clear,25.0,62.0,24.0,37,176,213,1393.028767
11/14/2011 22:00,Winter,0.0,1.0,Clear,24.0,56.0,13.0,17,96,113,705.0287671
11/14/2011 23:00,Winter,0.0,1.0,Clear,23.0,64.0,20.0,13,48,61,429.8287671
11/15/2011 0:00,Winter,0.0,,Clear,23.0,64.0,24.0,7,15,22,184.7287671
11/15/2011 1:00,Winter,0.0,,Clear,23.0,60.0,13.0,5,5,10,107.3287671
11/15/2011 2:00,Winter,0.0,,Clear,23.0,64.0,13.0,7,8,15,154.6287671
11/15/2011 3:00,Winter,0.0,1.0,Clear,22.0,68.0,22.0,0,4,4,17.02876712
11/15/2011 4:00,Winter,0.0,1.0,Clear,23.0,64.0,20.0,1,6,7,42.82876712
11/15/2011 5:00,Winter,0.0,,Clear,22.0,68.0,13.0,2,26,28,146.0287671
11/15/2011 6:00,Winter,0.0,1.0,Mist,23.0,64.0,13.0,4,104,108,515.8287671
11/15/2011 7:00,Winter,0.0,1.0,Mist,20.0,68.0,13.0,21,298,319,1642.428767
11/15/2011 8:00,Winter,,1.0,Mist,22.0,68.0,7.0,27,453,480,2412.128767
11/15/2011 9:00,Winter,0.0,1.0,Mist,23.0,64.0,13.0,26,174,200,1195.228767
11/15/2011 10:00,Winter,0.0,1.0,Clear,20.0,64.0,13.0,23,115,138,889.9287671
11/15/2011 11:00,Winter,,1.0,Mist,20.0,64.0,13.0,18,116,134,808.2287671
11/15/2011 12:00,Winter,0.0,1.0,Mist,22.0,68.0,13.0,28,148,176,1117.828767
11/15/2011 13:00,Winter,0.0,1.0,Rainy,22.0,60.0,15.0,21,132,153,928.6287671
11/15/2011 14:00,Winter,0.0,1.0,Mist,22.0,62.0,13.0,27,120,147,980.2287671
